person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership_1,person_home_ownership_2,person_home_ownership_3,person_home_ownership_4,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status
25,0,1,121130,2,3275,5.42,0.03,2,505,1,0,0,1,0,0,0,0,1,0,0,0
24,0,2,120749,1,10750,6.99,0.09,4,599,1,0,0,1,0,0,0,0,1,0,0,0
23,1,0,121115,0,11200,11.49,0.09,2,559,0,0,0,1,0,0,0,0,0,1,0,0
23,1,0,120867,1,10000,10.59,0.08,4,679,0,0,0,1,0,0,0,0,0,0,1,0
25,0,2,121152,3,16000,14.79,0.13,2,612,0,0,0,1,0,0,0,0,0,0,1,0
21,1,0,121012,1,6200,8.49,0.05,4,573,1,0,0,1,0,0,0,0,0,0,1,0
26,1,1,106475,3,7700,14.79,0.07,4,605,0,0,0,1,0,0,1,0,0,0,0,1
26,0,2,90904,7,14000,11.11,0.15,4,589,1,0,1,0,0,0,1,0,0,0,0,0
22,0,3,121042,0,15000,7.49,0.12,2,635,0,0,0,1,0,0,1,0,0,0,0,0
25,1,0,120802,5,7500,13.99,0.06,4,568,1,0,0,1,0,0,1,0,0,0,0,0
25,1,3,121083,3,17600,10.59,0.15,2,575,1,0,0,1,0,0,0,1,0,0,0,0
22,0,2,38377,0,4000,14.74,0.1,2,664,1,0,0,0,1,1,0,0,0,0,0,0
24,0,3,121310,1,10000,5.99,0.08,2,633,1,0,0,1,0,0,1,0,0,0,0,0
22,1,0,120673,0,3000,11.49,0.02,3,605,0,0,0,1,0,0,1,0,0,0,0,0
23,0,2,120977,3,11000,8.49,0.09,2,686,1,0,0,1,0,0,0,0,0,0,1,0
26,1,2,120871,5,10000,10.59,0.08,2,699,0,0,0,0,1,0,0,0,1,0,0,0
25,1,1,120787,0,15000,15.99,0.12,3,637,0,0,0,1,0,0,1,0,0,0,0,0
22,0,1,121513,2,15000,11.99,0.12,2,599,1,0,0,1,0,0,1,0,0,0,0,0
24,1,1,120723,1,10300,15.99,0.09,4,678,1,0,0,1,0,0,1,0,0,0,0,0
24,0,0,106670,3,24000,19.69,0.22,2,657,0,0,0,1,0,1,0,0,0,0,0,1
26,1,1,120977,5,25000,11.99,0.21,3,635,0,0,0,1,0,1,0,0,0,0,0,0
25,1,0,94257,2,14000,10.99,0.15,2,660,1,0,1,0,0,0,0,1,0,0,0,0
22,1,1,95385,1,14000,13.48,0.15,4,637,0,0,1,0,0,0,1,0,0,0,0,0
26,0,1,96631,4,14000,11.01,0.14,2,480,1,0,1,0,0,0,1,0,0,0,0,0
23,1,1,96827,0,14000,14.27,0.14,2,595,1,0,1,0,0,0,0,0,0,0,1,0
26,0,2,120839,3,5000,6.92,0.04,4,649,1,0,0,1,0,0,1,0,0,0,0,0
26,1,0,90672,3,10000,14.54,0.11,3,627,0,0,0,1,0,0,0,0,1,0,0,1
23,0,2,120886,2,10000,7.66,0.08,2,631,0,0,0,1,0,0,0,0,0,0,1,0
25,1,2,121077,5,15000,11.01,0.12,3,589,1,0,0,1,0,0,0,0,1,0,0,0
24,1,3,98256,0,14000,14.17,0.14,4,555,1,0,1,0,0,1,0,0,0,0,0,0
22,1,2,121230,0,12000,11.11,0.1,3,585,1,0,0,1,0,0,0,0,0,0,1,0
24,1,2,120934,0,6000,5.79,0.05,2,686,1,0,0,1,0,0,0,0,0,0,1,0
22,0,0,99334,0,14000,7.9,0.14,4,648,1,0,1,0,0,0,0,0,0,1,0,0
23,1,3,120970,0,9125,11.11,0.08,3,666,0,0,0,1,0,0,0,0,0,1,0,0
25,0,2,121172,2,12000,5.79,0.1,2,637,1,0,0,1,0,0,0,0,1,0,0,0
24,1,2,121046,0,30000,18.62,0.25,2,652,1,0,0,1,0,0,0,0,0,0,1,0
25,0,0,121266,2,7000,5.79,0.06,3,559,1,0,0,1,0,0,1,0,0,0,0,0
24,0,2,120811,2,12000,6.92,0.1,2,662,1,0,0,1,0,0,0,1,0,0,0,0
24,1,2,121194,1,12800,5.79,0.11,4,542,1,0,0,1,0,0,0,0,0,0,1,0
24,1,1,120754,3,20000,6.17,0.17,4,652,0,0,0,1,0,0,0,0,1,0,0,0
24,0,2,120805,4,7700,10.74,0.06,2,556,1,0,0,1,0,0,1,0,0,0,0,0
22,1,0,120667,0,10000,10.74,0.08,3,651,1,0,0,1,0,0,1,0,0,0,0,0
23,0,2,121433,2,25000,17.14,0.21,2,574,1,0,0,1,0,0,0,0,0,0,1,0
25,0,2,120761,2,7500,6.54,0.06,4,626,1,0,0,1,0,0,1,0,0,0,0,0
23,1,2,121274,2,16000,6.17,0.13,2,659,1,0,0,1,0,0,0,0,0,1,0,0
23,1,2,104053,2,14000,6.62,0.13,3,663,0,0,1,0,0,0,0,0,1,0,0,0
24,0,3,106608,0,14000,9.99,0.13,3,675,1,0,1,0,0,0,0,1,0,0,0,0
26,0,1,109124,1,14000,6.03,0.13,2,596,1,0,1,0,0,0,0,1,0,0,0,0
21,1,0,106482,0,25000,14.83,0.23,4,522,0,0,0,1,0,0,0,0,0,1,0,1
25,0,1,110050,2,14000,12.23,0.13,2,683,1,0,1,0,0,0,0,0,1,0,0,0
25,1,0,121016,3,15000,6.17,0.12,4,605,1,0,0,0,1,0,0,1,0,0,0,0
23,1,0,120994,0,17000,5.79,0.14,4,611,0,0,0,1,0,0,0,0,1,0,0,0
23,1,2,114831,3,14000,12.69,0.12,2,605,1,0,1,0,0,0,1,0,0,0,0,0
24,0,1,120962,0,10000,6.54,0.08,3,580,1,0,0,1,0,0,0,1,0,0,0,0
26,0,1,121083,1,2000,5.42,0.02,2,606,1,0,0,1,0,0,0,1,0,0,0,0
24,0,0,121085,1,5000,9.62,0.04,4,547,1,0,0,1,0,1,0,0,0,0,0,0
24,0,0,121186,3,16000,6.54,0.13,2,666,0,0,0,1,0,0,0,0,0,0,1,0
23,0,0,120760,2,14000,6.17,0.12,3,640,0,0,0,1,0,0,0,0,0,0,1,0
23,0,2,100690,0,14000,17.51,0.14,4,695,0,0,1,0,0,0,1,0,0,0,0,1
24,0,2,114752,1,14000,11.01,0.12,2,638,1,0,1,0,0,0,0,0,0,0,1,0
22,1,2,121090,3,20000,6.91,0.17,4,586,1,0,0,1,0,0,1,0,0,0,0,0
23,0,0,120988,3,5400,12.23,0.04,2,671,1,0,0,1,0,0,0,0,0,1,0,0
22,0,0,120969,0,13500,11.01,0.11,4,531,1,0,0,1,0,0,1,0,0,0,0,0
26,1,0,121156,2,14000,13.85,0.12,4,620,1,0,1,0,0,0,0,0,0,0,1,0
24,1,1,121210,0,16800,7.88,0.14,4,637,1,0,0,1,0,0,1,0,0,0,0,0
24,1,2,90876,3,14000,16.45,0.15,2,545,0,0,1,0,0,0,0,0,1,0,0,1
25,1,2,120643,2,15000,7.88,0.12,2,501,1,0,0,1,0,0,1,0,0,0,0,0
24,1,1,120909,4,14000,10.75,0.12,3,599,0,0,0,1,0,0,0,0,0,1,0,0
25,0,3,120996,4,13750,15.95,0.11,4,699,0,0,0,1,0,0,0,0,0,1,0,0
24,0,3,120940,6,3600,13.23,0.03,2,675,1,0,0,1,0,1,0,0,0,0,0,0
24,0,2,121274,0,7000,6.76,0.06,3,701,1,0,0,1,0,0,0,0,0,0,1,0
24,1,3,127127,3,14000,7.88,0.11,4,593,1,0,1,0,0,0,0,0,1,0,0,0
26,0,0,120845,1,17000,13.61,0.14,3,657,1,0,0,1,0,1,0,0,0,0,0,0
24,1,2,118460,3,14000,14.26,0.12,3,614,0,0,1,0,0,0,1,0,0,0,0,1
25,1,2,120717,0,7000,13.98,0.06,3,648,0,0,0,1,0,0,0,0,0,1,0,0
25,1,3,121101,4,10000,7.51,0.08,4,655,1,0,0,1,0,0,0,0,0,1,0,0
23,0,2,121171,2,15000,7.88,0.12,4,626,1,0,0,1,0,0,1,0,0,0,0,0
24,0,2,121266,1,16000,14.72,0.13,2,586,0,0,0,1,0,1,0,0,0,0,0,0
24,0,0,133132,0,14000,7.88,0.11,2,633,1,0,1,0,0,0,0,0,1,0,0,0
25,1,0,121158,1,25000,10.75,0.21,4,619,0,0,0,1,0,0,1,0,0,0,0,0
23,1,0,136528,2,14000,13.49,0.1,2,630,0,0,1,0,0,1,0,0,0,0,0,0
23,1,1,144787,2,14000,9.99,0.1,4,659,0,0,1,0,0,0,0,0,1,0,0,0
26,1,2,120967,3,24000,10.99,0.2,4,706,0,0,0,1,0,0,1,0,0,0,0,0
22,0,0,120956,0,15000,13.85,0.12,3,608,1,0,0,1,0,0,0,0,0,0,1,0
24,1,3,145248,1,14000,10,0.1,3,573,1,0,1,0,0,0,0,0,1,0,0,0
25,1,2,121010,7,4800,7.14,0.04,3,625,1,0,0,1,0,0,0,0,0,1,0,0
23,1,1,120810,3,20000,11.36,0.17,3,541,1,0,0,1,0,1,0,0,0,0,0,0
26,0,1,145225,0,14000,11.01,0.1,4,607,1,0,1,0,0,0,0,0,0,0,1,0
26,0,2,121187,4,14000,13.11,0.12,2,572,1,0,0,1,0,0,1,0,0,0,0,0
23,0,2,147377,2,14000,13.48,0.09,2,678,1,0,1,0,0,1,0,0,0,0,0,0
25,0,0,121230,0,15000,12.73,0.12,4,535,1,0,0,1,0,0,0,0,1,0,0,0
24,1,2,120944,0,25000,15.33,0.21,2,659,1,0,0,1,0,0,0,0,0,0,1,0
22,1,3,37192,0,7500,11.01,0.2,2,653,0,0,0,0,1,0,1,0,0,0,0,0
24,1,2,120880,1,24000,10.99,0.2,4,493,1,0,0,0,1,0,0,1,0,0,0,0
22,0,3,154715,0,14000,8.94,0.09,3,633,0,0,1,0,0,1,0,0,0,0,0,0
25,0,0,121301,4,14000,10.25,0.12,2,618,0,0,0,1,0,0,0,0,1,0,0,0
22,0,1,169168,1,14000,13.11,0.08,3,637,1,0,1,0,0,0,0,0,1,0,0,0
21,0,0,121010,0,5000,7.14,0.04,3,626,1,0,0,0,1,0,0,0,0,1,0,0
24,1,2,175284,4,14000,12.84,0.08,4,704,1,0,1,0,0,0,0,0,0,0,1,0
24,1,0,121035,0,17400,16.07,0.14,4,631,1,0,0,1,0,0,0,0,0,1,0,0
25,1,3,120841,1,8000,10.25,0.07,3,650,0,0,0,1,0,0,1,0,0,0,0,0
24,1,1,120820,1,12000,15.33,0.1,4,668,0,0,0,1,0,0,0,1,0,0,0,0
22,1,0,121038,0,20000,11.83,0.17,2,611,1,0,0,1,0,1,0,0,0,0,0,0
24,1,1,178352,2,14000,5.42,0.08,2,676,1,0,1,0,0,0,0,1,0,0,0,0
22,0,3,106683,0,25000,18.09,0.23,2,624,0,0,0,1,0,1,0,0,0,0,0,1
23,1,1,121164,3,1000,14.26,0.01,3,641,0,0,0,0,1,0,0,0,0,0,1,0
23,1,2,121278,0,15000,16,0.12,2,703,1,0,0,1,0,0,1,0,0,0,0,0
25,0,1,120810,5,25000,11.48,0.21,3,648,0,0,0,1,0,0,0,1,0,0,0,0
24,0,0,121015,0,10000,12.87,0.08,4,681,1,0,0,1,0,0,0,1,0,0,0,0
22,1,2,120758,0,15000,8.94,0.12,3,659,1,0,0,1,0,1,0,0,0,0,0,0
23,1,0,30138,0,14075,11.01,0.47,3,650,0,0,1,0,0,0,0,0,0,0,1,1
26,0,1,121110,1,10000,14.26,0.08,2,510,0,0,0,1,0,0,1,0,0,0,0,0
23,0,0,120911,0,7000,8.59,0.06,3,539,1,0,0,1,0,0,0,0,0,1,0,0
24,1,0,120708,0,13000,11.48,0.11,4,620,0,0,0,1,0,1,0,0,0,0,0,0
21,0,2,34734,0,14075,11.01,0.41,2,626,0,0,1,0,0,0,0,0,0,0,1,1
22,0,2,56223,2,14100,14.26,0.25,2,659,0,0,1,0,0,0,0,0,0,1,0,1
23,1,0,121110,2,10000,13.57,0.08,3,611,1,0,0,1,0,1,0,0,0,0,0,0
25,1,0,120823,3,12000,8.94,0.1,4,587,1,0,0,1,0,0,0,0,1,0,0,0
23,0,2,121225,0,10000,12.87,0.08,3,529,1,0,0,1,0,0,1,0,0,0,0,0
24,0,0,120899,0,12000,12.18,0.1,3,487,1,0,0,1,0,0,0,0,0,0,1,0
23,1,1,121312,0,25000,11.58,0.21,3,620,0,0,0,1,0,0,0,0,0,0,1,0
24,0,1,120885,3,15000,12.21,0.12,2,524,1,0,0,1,0,0,1,0,0,0,0,0
24,1,1,106858,2,25000,18.84,0.23,2,697,0,0,0,1,0,0,1,0,0,0,0,1
23,1,2,39356,0,14125,7.9,0.36,2,623,0,0,1,0,0,0,0,0,1,0,0,1
23,1,3,120773,2,15000,11.01,0.12,2,506,1,1,0,0,0,0,1,0,0,0,0,0
26,1,2,36814,1,6000,7.9,0.16,2,606,1,0,0,0,1,0,0,0,0,1,0,0
22,1,1,121327,2,24000,13.47,0.2,4,630,1,0,0,1,0,0,0,0,1,0,0,0
23,0,1,121175,0,6850,13.47,0.06,4,620,1,0,0,1,0,0,0,0,0,1,0,0
25,1,0,40392,1,14125,9.91,0.35,3,565,0,0,1,0,0,0,0,0,1,0,0,1
23,0,0,36763,4,14125,6.62,0.38,4,629,1,0,0,0,1,0,1,0,0,0,0,0
24,1,2,106928,0,15000,10.2,0.14,4,608,0,0,0,1,0,0,1,0,0,0,0,1
26,1,2,37016,1,1925,6.03,0.05,3,557,0,0,0,0,1,0,0,0,0,0,1,0
24,0,1,120709,4,25000,11.01,0.21,3,681,1,1,0,0,0,0,0,0,1,0,0,0
25,1,0,121138,1,15000,11.28,0.12,4,626,1,0,0,0,1,0,0,0,1,0,0,0
26,0,0,121220,4,7500,8.32,0.06,3,607,1,0,0,1,0,1,0,0,0,0,0,0
24,1,1,121386,0,6000,11.01,0.05,3,658,0,0,0,1,0,1,0,0,0,0,0,0
24,1,1,106791,1,6400,11.66,0.06,3,587,0,0,0,1,0,0,0,1,0,0,0,1
22,0,2,48848,1,14125,11.49,0.29,3,602,0,0,1,0,0,1,0,0,0,0,0,1
26,1,0,120951,4,12800,9.45,0.11,3,637,1,0,0,1,0,0,1,0,0,0,0,0
26,1,0,111152,4,14200,10.99,0.13,3,660,1,0,1,0,0,0,0,0,0,1,0,0
23,1,2,120903,0,15000,11.34,0.12,2,565,1,0,0,1,0,1,0,0,0,0,0,0
21,1,2,94451,0,14275,9.91,0.15,4,622,0,0,1,0,0,0,1,0,0,0,0,0
26,1,1,162677,0,14275,9.45,0.09,2,629,0,0,1,0,0,0,0,0,0,1,0,0
22,0,1,91237,1,17000,16.02,0.19,4,667,0,0,0,1,0,0,0,0,1,0,0,1
23,0,0,121036,0,20600,12.53,0.17,4,677,1,0,0,1,0,0,0,0,0,1,0,0
24,1,1,106605,0,1950,9.99,0.02,2,713,0,0,0,1,0,0,1,0,0,0,0,1
24,1,3,91033,2,14000,9.99,0.15,2,692,0,0,0,1,0,0,0,0,1,0,0,1
24,1,2,121430,1,10000,16.4,0.08,4,627,1,0,0,1,0,0,0,1,0,0,0,0
25,1,3,121567,4,35000,11.99,0.29,3,652,1,0,0,0,1,0,0,1,0,0,0,0
23,1,1,121841,0,20000,7.9,0.16,4,680,0,0,0,1,0,1,0,0,0,0,0,0
24,0,0,42824,2,14400,15.7,0.34,4,586,0,0,1,0,0,0,0,0,0,1,0,1
26,1,1,122207,5,8000,11.99,0.07,3,648,1,0,0,1,0,0,1,0,0,0,0,0
24,1,1,121782,3,21000,11.49,0.17,4,667,1,0,0,1,0,0,1,0,0,0,0,0
24,0,1,122239,0,10800,10.75,0.09,4,625,1,0,0,1,0,0,0,0,1,0,0,0
25,1,2,91509,4,6000,14.74,0.07,4,519,0,0,0,1,0,0,0,0,1,0,0,1
22,1,1,37079,0,15000,6.62,0.4,4,670,0,0,0,0,1,0,1,0,0,0,0,0
24,1,0,121912,0,6000,5.99,0.05,4,521,1,0,0,1,0,0,0,1,0,0,0,0
23,1,3,44225,3,14400,13.57,0.33,2,531,0,0,1,0,0,0,0,0,0,1,0,1
24,1,1,122028,0,16000,7.51,0.13,2,540,1,0,0,1,0,1,0,0,0,0,0,0
25,1,3,122181,2,17000,11.71,0.14,3,585,0,0,0,1,0,0,1,0,0,0,0,0
23,0,0,122231,0,20000,17.43,0.16,3,565,1,0,0,1,0,0,0,0,0,1,0,0
22,1,1,37347,0,7200,10.99,0.19,2,559,1,0,0,0,1,0,0,0,1,0,0,0
24,1,1,42327,2,14400,16.82,0.34,3,692,0,0,1,0,0,0,0,0,1,0,0,1
21,0,3,45101,0,14400,15.05,0.32,4,681,0,0,1,0,0,0,0,0,0,1,0,1
26,0,2,122102,0,16000,7.88,0.13,3,627,0,0,0,1,0,0,0,0,0,1,0,0
22,0,3,122339,0,25000,11.01,0.2,3,722,0,0,0,1,0,0,1,0,0,0,0,0
22,1,1,52670,0,14400,11.01,0.27,4,631,0,0,1,0,0,1,0,0,0,0,0,1
24,0,1,122458,1,24250,12.53,0.2,4,668,1,0,0,0,1,0,0,0,1,0,0,0
24,1,1,107717,4,25000,15.65,0.23,4,576,0,0,0,1,0,0,0,0,0,0,1,1
26,1,1,52630,1,14400,9.62,0.27,4,638,0,0,1,0,0,0,0,0,1,0,0,1
21,1,1,121890,0,14000,10.25,0.11,2,554,1,0,0,1,0,1,0,0,0,0,0,0
22,1,0,52737,1,14400,7.88,0.27,2,563,0,0,1,0,0,1,0,0,0,0,0,1
22,1,2,37100,0,6000,7.49,0.16,3,629,1,0,0,0,1,0,0,0,0,0,1,0
23,1,2,122452,4,20500,13.48,0.17,4,646,1,0,0,1,0,0,1,0,0,0,0,0
26,1,1,122390,7,5600,6.62,0.05,3,668,1,0,0,1,0,1,0,0,0,0,0,0
24,1,2,122567,2,9900,8,0.08,4,685,0,0,0,1,0,0,0,0,0,1,0,0
24,1,0,122825,3,6400,11.01,0.05,3,650,1,0,0,1,0,0,0,0,0,1,0,0
23,0,1,54985,1,14400,11.01,0.26,3,606,0,0,1,0,0,0,1,0,0,0,0,1
22,1,0,58532,0,14400,13.49,0.25,2,570,1,0,1,0,0,1,0,0,0,0,0,0
24,1,0,123742,4,13600,6.62,0.11,3,600,1,0,0,1,0,0,0,0,0,0,1,0
23,0,2,123128,0,30000,16.77,0.24,2,679,1,0,0,0,1,0,0,0,1,0,0,0
24,1,2,61194,1,14400,11.01,0.24,2,524,1,0,1,0,0,1,0,0,0,0,0,0
25,0,3,123338,3,6975,9.91,0.06,3,630,1,0,0,1,0,0,1,0,0,0,0,0
23,1,2,62100,0,14400,7.51,0.23,4,665,1,0,1,0,0,1,0,0,0,0,0,0
23,0,3,123342,0,25000,11.71,0.2,4,636,0,0,0,1,0,1,0,0,0,0,0,0
24,1,3,55934,0,14400,11.01,0.26,3,609,0,0,1,0,0,0,0,1,0,0,0,1
23,1,2,123412,0,35000,7.9,0.28,3,685,1,0,0,1,0,0,0,0,0,1,0,0
25,1,2,123431,3,8000,12.42,0.06,4,627,1,0,0,0,1,0,0,0,1,0,0,0
24,0,3,123218,0,12000,15.27,0.1,3,568,0,0,0,1,0,0,0,0,1,0,0,0
24,1,0,123569,0,23800,8.9,0.19,2,643,1,0,0,0,1,0,0,0,0,1,0,0
21,0,0,68988,0,14400,18.79,0.21,3,592,0,0,1,0,0,0,0,0,0,1,0,0
26,0,1,123206,5,13000,5.42,0.11,3,641,1,0,0,1,0,0,0,0,0,1,0,0
24,1,1,69536,3,14400,7.49,0.21,4,625,1,0,1,0,0,0,0,0,1,0,0,0
25,0,3,123491,2,11200,7.91,0.09,4,553,1,0,0,1,0,1,0,0,0,0,0,0
22,1,3,123248,0,18000,8.49,0.15,3,587,1,0,0,1,0,0,0,0,1,0,0,0
22,1,0,123482,2,10000,7.49,0.08,4,607,1,0,0,1,0,0,0,0,0,1,0,0
23,0,1,109212,1,15000,9.99,0.14,3,683,0,0,0,1,0,0,0,0,0,1,0,1
24,1,1,123290,1,9800,10.36,0.08,2,602,1,0,0,1,0,0,0,0,0,0,1,0
23,0,0,123245,0,6000,11.01,0.05,3,656,1,0,0,1,0,1,0,0,0,0,0,0
23,1,2,71633,0,14400,11.01,0.2,4,629,1,0,1,0,0,1,0,0,0,0,0,0
23,1,2,123399,0,10000,11.49,0.08,2,573,1,0,0,1,0,0,1,0,0,0,0,0
23,1,0,72178,4,14400,8.9,0.2,3,691,1,0,1,0,0,0,0,0,0,1,0,0
26,1,3,123307,5,6000,13.61,0.05,2,710,0,0,0,1,0,1,0,0,0,0,0,0
25,0,2,123380,2,14400,11.01,0.12,2,634,1,0,0,1,0,1,0,0,0,0,0,0
23,1,1,123315,4,20000,11.01,0.16,3,658,0,0,0,1,0,0,1,0,0,0,0,0
24,0,2,123548,0,7200,11.01,0.06,3,670,1,0,0,1,0,0,0,0,1,0,0,0
22,0,2,65719,0,14400,11.01,0.22,4,536,0,0,1,0,0,1,0,0,0,0,0,1
24,0,2,123313,3,20000,10.25,0.16,3,598,1,0,0,1,0,0,0,0,0,0,1,0
23,0,1,123540,0,6000,7.51,0.05,2,681,0,0,0,1,0,0,0,0,0,1,0,0
26,0,2,123508,3,20000,11.36,0.16,4,665,1,0,0,1,0,1,0,0,0,0,0,0
23,1,1,74145,0,14400,12.84,0.19,3,592,1,0,1,0,0,0,0,0,0,1,0,0
25,1,0,73841,0,14400,12.53,0.2,2,678,0,0,1,0,0,0,0,0,0,1,0,0
24,1,0,123535,3,24250,11.83,0.2,3,621,0,0,0,0,1,0,0,0,1,0,0,0
22,0,2,123087,0,7000,12.87,0.06,3,553,1,0,0,0,1,0,0,0,1,0,0,0
25,1,3,75515,1,14400,13.47,0.19,3,608,0,0,1,0,0,1,0,0,0,0,0,0
25,0,1,78012,3,14400,9.62,0.18,2,625,0,0,1,0,0,0,0,0,1,0,0,0
21,0,1,123314,3,18000,14.96,0.15,3,685,0,0,0,1,0,0,1,0,0,0,0,0
23,1,0,123061,1,15000,8.94,0.12,3,486,1,0,0,0,1,0,1,0,0,0,0,0
24,0,3,85082,1,14400,12.68,0.17,4,621,1,0,1,0,0,0,1,0,0,0,0,0
24,0,2,109107,0,19200,12.84,0.18,4,549,0,0,0,1,0,0,0,0,0,0,1,1
24,1,1,84718,1,14400,12.23,0.17,4,603,1,0,1,0,0,0,0,1,0,0,0,0
23,1,2,87564,0,14400,11.14,0.16,3,685,0,0,1,0,0,1,0,0,0,0,0,0
25,1,1,123617,3,15000,11.58,0.12,2,673,0,0,0,1,0,1,0,0,0,0,0,0
24,1,1,87222,2,14400,10,0.17,4,516,1,0,1,0,0,0,0,0,0,1,0,0
23,0,1,82699,2,14400,17.99,0.17,3,696,0,0,1,0,0,0,0,0,0,1,0,1
26,1,2,123817,5,25000,11.01,0.2,2,657,0,0,0,1,0,0,0,0,0,0,1,0
26,0,3,123885,5,11800,6.03,0.1,2,615,1,0,0,1,0,0,1,0,0,0,0,0
24,1,0,124712,2,16000,7.88,0.13,2,541,1,0,0,1,0,1,0,0,0,0,0,0
24,1,1,124658,0,20000,6.91,0.16,4,628,0,0,0,1,0,0,0,0,0,0,1,0
24,0,2,124427,0,5000,14.22,0.04,4,662,0,0,0,1,0,0,0,0,0,0,1,0
22,1,1,124582,0,8000,7.74,0.06,3,596,1,0,0,1,0,0,0,0,1,0,0,0
24,1,1,124651,3,21000,13.49,0.17,2,614,0,0,0,1,0,0,0,0,0,0,1,0
24,0,3,124760,2,24000,16.77,0.19,3,672,0,0,0,0,1,0,1,0,0,0,0,0
23,1,2,124530,0,4000,13.49,0.03,2,651,0,0,0,1,0,1,0,0,0,0,0,0
22,0,3,124793,0,15000,15.99,0.12,2,639,0,0,0,1,0,0,0,0,0,0,1,0
25,0,2,124632,3,29175,11.01,0.23,2,659,0,0,0,1,0,0,0,0,0,1,0,0
22,1,3,124907,0,2500,11.01,0.02,3,688,0,0,0,1,0,0,0,0,1,0,0,0
24,1,1,124712,2,8000,10.74,0.06,3,631,1,0,0,1,0,0,0,0,0,1,0,0
23,1,1,124795,0,21850,10,0.18,3,600,1,0,0,1,0,1,0,0,0,0,0,0
24,0,1,124515,4,6400,10.37,0.05,3,672,0,0,0,1,0,0,0,1,0,0,0,0
23,1,0,124605,3,17000,14.35,0.14,4,670,1,0,0,1,0,0,1,0,0,0,0,0
22,1,1,124091,1,6000,11.01,0.05,4,528,1,0,0,1,0,0,0,0,1,0,0,0
22,0,2,92039,0,14400,14.35,0.16,2,614,0,0,1,0,0,0,1,0,0,0,0,0
23,1,1,94467,1,14400,14.27,0.15,4,649,1,0,1,0,0,0,0,0,0,0,1,0
22,1,1,97151,0,14400,11.71,0.15,2,622,0,0,1,0,0,0,0,0,0,1,0,0
23,0,0,97058,1,14400,12.68,0.15,4,546,1,0,1,0,0,0,0,0,1,0,0,0
26,1,1,110257,0,5000,14.96,0.05,2,684,0,0,0,1,0,1,0,0,0,0,0,1
24,0,2,93521,0,25000,15.7,0.27,3,609,0,0,0,1,0,0,0,0,1,0,0,1
21,1,3,97459,2,14400,11.01,0.15,4,654,0,0,1,0,0,0,0,0,0,0,1,0
23,0,0,37049,3,4000,15.65,0.11,4,551,1,0,0,0,1,1,0,0,0,0,0,0
26,0,2,98735,5,14400,10.37,0.15,4,618,1,0,1,0,0,0,0,0,1,0,0,0
21,0,0,36940,0,4000,11.01,0.11,3,596,0,0,0,0,1,1,0,0,0,0,0,0
23,1,1,124275,0,20000,17.04,0.16,2,558,1,0,0,1,0,0,0,0,0,1,0,0
23,1,0,99203,2,14400,7.66,0.15,2,662,0,0,1,0,0,0,0,0,0,0,1,0
26,1,0,124865,3,9000,6.76,0.07,2,600,1,0,0,1,0,0,0,0,0,1,0,0
23,0,3,125087,0,4000,11.01,0.03,4,681,1,0,0,1,0,0,0,0,0,0,1,0
25,0,1,124931,2,7500,6.54,0.06,3,642,1,0,0,1,0,0,0,0,0,1,0,0
25,1,2,103083,4,14400,8.49,0.14,2,614,0,0,1,0,0,0,1,0,0,0,0,0
26,0,1,106740,4,14400,11.01,0.13,2,612,1,0,1,0,0,1,0,0,0,0,0,0
25,0,1,37041,1,3425,6.17,0.09,2,582,1,0,0,0,1,0,0,0,0,1,0,0
26,0,1,114327,3,14400,10.37,0.13,3,574,1,0,1,0,0,0,0,1,0,0,0,0
22,1,2,125433,0,13600,6.03,0.11,2,564,1,0,0,1,0,0,0,0,0,1,0,0
23,1,1,125802,0,9000,10.65,0.07,2,677,0,0,0,1,0,0,0,0,0,1,0,0
26,1,3,94825,2,15000,14.27,0.16,4,595,0,0,0,1,0,0,0,0,1,0,0,1
25,1,1,125829,6,14000,10.99,0.11,3,682,1,0,0,1,0,0,0,1,0,0,0,0
23,1,3,125886,0,5000,11.01,0.04,4,629,0,0,0,1,0,0,1,0,0,0,0,0
25,1,3,125968,2,10000,6.92,0.08,2,706,1,0,0,0,1,0,0,1,0,0,0,0
25,0,0,120697,2,14400,11.71,0.12,3,669,0,0,1,0,0,0,0,0,1,0,0,0
25,1,1,36715,1,1200,16.69,0.03,3,661,0,0,0,0,1,1,0,0,0,0,0,1
22,0,3,120644,2,14400,10.74,0.12,3,644,1,0,1,0,0,0,0,0,1,0,0,0
22,1,0,37016,0,3000,10.36,0.08,2,564,1,0,0,0,1,0,0,0,0,1,0,0
26,1,3,37108,4,7000,9.99,0.19,2,578,1,0,0,0,1,0,0,0,0,1,0,0
24,1,1,125650,2,14000,9.99,0.11,3,680,1,0,0,1,0,0,0,0,0,1,0,0
24,1,3,125695,0,19000,11.01,0.15,4,603,1,0,0,1,0,0,0,0,0,0,1,0
25,0,0,136793,2,14400,11.71,0.11,4,639,0,0,1,0,0,1,0,0,0,0,0,1
